"UF";"Município";"Cargo";"Número do candidato";"Nome do candidato";"Nome do candidato (urna)";"Partido";"Coligação";"Turno";"Situação de totalização";"Votos nominais do candidato";"Votos válidos por abrangência";"% votos válidos";"Data última totalização"
"RN";"LAJES PINTADAS";"Prefeito";"22";"LUCIANO DA CUNHA GOMES";"LUCIANO CUNHA";"PR";"PR / PEN / PTB / PSB / PRB / PV";"1";"Não eleito";"1710";"4345";"39,36";"02/10/2016 19:25:48"
"RN";"LAJES PINTADAS";"Prefeito";"55";"RAIMUNDO DIOGO";"RAIMUNDO DIOGO";"PSD";"PSD / PDT / SD / PROS / PC do B";"1";"Não eleito";"485";"4345";"11,16";"02/10/2016 19:25:48"
"RN";"LAJES PINTADAS";"Vereador";"40123";"ERNESTO LUIZ GOMES DE ALMEIDA";"ERNESTO";"PSB";"PR / PEN / PTB / PSB / PRB / PV";"1";"Eleito";"272";"4424";"6,15";"02/10/2016 19:25:54"
"RN";"LAJES PINTADAS";"Vereador";"10000";"LINCOLN DE LIMA GOMES";"LINCOLN";"PRB";"PR / PEN / PTB / PSB / PRB / PV";"1";"Eleito";"271";"4424";"6,13";"02/10/2016 19:25:54"
"RN";"LAJES PINTADAS";"Vereador";"43333";"CHARLES FRANKLIN PALHARES DE LIMA FILHO";"FRANKLIN PALHARES";"PV";"PR / PEN / PTB / PSB / PRB / PV";"1";"Eleito";"261";"4424";"5,9";"02/10/2016 19:25:54"
"RN";"LAJES PINTADAS";"Vereador";"22333";"ARNALDO LOPES PEREIRA NETO";"ARNALDINHO";"PR";"PR / PEN / PTB / PSB / PRB / PV";"1";"Eleito";"256";"4424";"5,79";"02/10/2016 19:25:54"
"RN";"LAJES PINTADAS";"Vereador";"15456";"JOSE BEZERRA FURTADO NETO";"OLAVO NETO";"PMDB";"PMDB / PMB / PSDB / PT / PP";"1";"Eleito";"237";"4424";"5,36";"02/10/2016 19:25:54"
"RN";"LAJES PINTADAS";"Vereador";"45555";"MARCIA MEIRI DOS SANTOS";"MARCIA DE MARIANO";"PSDB";"PMDB / PMB / PSDB / PT / PP";"1";"Eleito";"237";"4424";"5,36";"02/10/2016 19:25:54"
"RN";"LAJES PINTADAS";"Vereador";"11111";"DJANIRA FERREIRA DE LIMA";"DJANIRA";"PP";"PMDB / PMB / PSDB / PT / PP";"1";"Eleito";"233";"4424";"5,27";"02/10/2016 19:25:54"
"RN";"LAJES PINTADAS";"Vereador";"15111";"MARILENE BORGES DE OLIVEIRA";"MARILENE BORGES";"PMDB";"PMDB / PMB / PSDB / PT / PP";"1";"Suplente";"233";"4424";"5,27";"02/10/2016 19:25:54"
"RN";"LAJES PINTADAS";"Vereador";"14555";"JOSE ANTONIO DOS SANTOS";"DECA DE LOURO";"PTB";"PR / PEN / PTB / PSB / PRB / PV";"1";"Eleito";"214";"4424";"4,84";"02/10/2016 19:25:54"
"RN";"LAJES PINTADAS";"Vereador";"15222";"IVANILSON PEDRO PEREIRA";"NICERO";"PMDB";"PMDB / PMB / PSDB / PT / PP";"1";"Suplente";"211";"4424";"4,77";"02/10/2016 19:25:54"
"RN";"LAJES PINTADAS";"Vereador";"51111";"JOVIANO DANIEL COSTA DE LIMA";"BOI JAÚ";"PEN";"PR / PEN / PTB / PSB / PRB / PV";"1";"Suplente";"209";"4424";"4,72";"02/10/2016 19:25:54"
"RN";"LAJES PINTADAS";"Vereador";"55111";"JOÃO MARCOS SILVA DE MORAIS";"JOÃO MARCOS";"PSD";"PSD / PDT / SD / PROS / PC do B";"1";"Eleito";"171";"4424";"3,87";"02/10/2016 19:25:54"
"RN";"LAJES PINTADAS";"Vereador";"22000";"VALDINEY ALEXANDRE PEREIRA";"VALDINEY";"PR";"PR / PEN / PTB / PSB / PRB / PV";"1";"Suplente";"168";"4424";"3,8";"02/10/2016 19:25:54"
"RN";"LAJES PINTADAS";"Vereador";"40000";"VALDIR GOMES FEITOZA";"VALDIR FEITOZA";"PSB";"PR / PEN / PTB / PSB / PRB / PV";"1";"Suplente";"127";"4424";"2,87";"02/10/2016 19:25:54"
"RN";"LAJES PINTADAS";"Vereador";"15555";"FRANCINALDO PEREIRA VALDEVINO";"CHICO TIL";"PMDB";"PMDB / PMB / PSDB / PT / PP";"1";"Suplente";"127";"4424";"2,87";"02/10/2016 19:25:54"
"RN";"LAJES PINTADAS";"Vereador";"12222";"VERA LUCIA BATISTA DA SILVA";"VERA DE LOURIVANE";"PDT";"PSD / PDT / SD / PROS / PC do B";"1";"Suplente";"122";"4424";"2,76";"02/10/2016 19:25:54"
"RN";"LAJES PINTADAS";"Vereador";"22222";"HAROLDO JUNIOR DA SILVA FERNANDES";"HAROLDO";"PR";"PR / PEN / PTB / PSB / PRB / PV";"1";"Suplente";"105";"4424";"2,37";"02/10/2016 19:25:54"
"RN";"LAJES PINTADAS";"Vereador";"90000";"JEFFERSON BRUNNO MAIA FRANCO";"BRUNO FRANCO";"PROS";"PSD / PDT / SD / PROS / PC do B";"1";"Suplente";"101";"4424";"2,28";"02/10/2016 19:25:54"
"RN";"LAJES PINTADAS";"Vereador";"15123";"REGINALDO TEOFILO PEREIRA";"REGINALDO LIGEIRINHO";"PMDB";"PMDB / PMB / PSDB / PT / PP";"1";"Suplente";"82";"4424";"1,85";"02/10/2016 19:25:54"
"RN";"LAJES PINTADAS";"Vereador";"22111";"FRANCISCO AUGUSTO BARROS";"CHIQUINHO";"PR";"PR / PEN / PTB / PSB / PRB / PV";"1";"Suplente";"76";"4424";"1,72";"02/10/2016 19:25:54"
"RN";"LAJES PINTADAS";"Vereador";"15126";"JOSE ANDRIER GOMES";"ANDRIER GOMES";"PMDB";"PMDB / PMB / PSDB / PT / PP";"1";"Suplente";"75";"4424";"1,7";"02/10/2016 19:25:54"
"RN";"LAJES PINTADAS";"Vereador";"43123";"CHAIANY JOYCE DANTAS PALHARES FONSECA GOMES";"CHAIANY PALHARES";"PV";"PR / PEN / PTB / PSB / PRB / PV";"1";"Suplente";"68";"4424";"1,54";"02/10/2016 19:25:54"
"RN";"LAJES PINTADAS";"Vereador";"55555";"ARISTIDES RENDSON DE PAULA GOMES";"ARISTIDES RENDSON";"PSD";"PSD / PDT / SD / PROS / PC do B";"1";"Suplente";"66";"4424";"1,49";"02/10/2016 19:25:54"
"RN";"LAJES PINTADAS";"Vereador";"77123";"FRANCISCO ELIVELTO LOPES";"VETO LOPES";"SD";"PSD / PDT / SD / PROS / PC do B";"1";"Suplente";"53";"4424";"1,2";"02/10/2016 19:25:54"
"RN";"LAJES PINTADAS";"Vereador";"13333";"GIVANILDO ALVES FELIX";"PROF. GIGI POTENCIA";"PT";"PMDB / PMB / PSDB / PT / PP";"1";"Suplente";"51";"4424";"1,15";"02/10/2016 19:25:54"
"RN";"LAJES PINTADAS";"Vereador";"65555";"RAIMUNDO FRANCISCO ALVES";"RAIMUNDO DO AÇUDE";"PC do B";"PSD / PDT / SD / PROS / PC do B";"1";"Suplente";"34";"4424";",77";"02/10/2016 19:25:54"
"RN";"LAJES PINTADAS";"Vereador";"77777";"FRANCISCA DE ASSIS SILVA";"CHIQUITA";"SD";"PSD / PDT / SD / PROS / PC do B";"1";"Suplente";"28";"4424";",63";"02/10/2016 19:25:54"
"RN";"LAJES PINTADAS";"Vereador";"55000";"MARCOS ANTONIO DA SILVA SANTOS";"MARQUINHO SANTOS";"PSD";"PSD / PDT / SD / PROS / PC do B";"1";"Suplente";"15";"4424";",34";"02/10/2016 19:25:54"
"RN";"LAJES PINTADAS";"Vereador";"14123";"MARIA DAS DORES GOMES DA ROCHA";"DORA";"PTB";"PR / PEN / PTB / PSB / PRB / PV";"1";"Suplente";"14";"4424";",32";"02/10/2016 19:25:54"
"RN";"LAJES PINTADAS";"Vereador";"65444";"MARCIA CLAUDIA DE OLIVEIRA";"MARCIA DE MALAGUETA";"PC do B";"PSD / PDT / SD / PROS / PC do B";"1";"Suplente";"11";"4424";",25";"02/10/2016 19:25:54"
"RN";"LAJES PINTADAS";"Vereador";"15333";"GILCEANE VALDIVINO DE SOUZA";"GILCEANE BLOGUEIRO";"PMDB";"PMDB / PMB / PSDB / PT / PP";"1";"Suplente";"10";"4424";",23";"02/10/2016 19:25:54"
"RN";"LAJES PINTADAS";"Vereador";"51123";"JANAINA CARLA CARVALHO DE LIMA ADELINO";"JANAÍNA";"PEN";"PR / PEN / PTB / PSB / PRB / PV";"1";"Suplente";"7";"4424";",16";"02/10/2016 19:25:54"
"RN";"LAJES PINTADAS";"Vereador";"40114";"MARTA DE LOURDES FERREIRA DE OLIVEIRA";"MARTA DE PEDRINHO";"PSB";"PR / PEN / PTB / PSB / PRB / PV";"1";"Suplente";"0";"4424";"0";"02/10/2016 19:25:54"
"RN";"LAJES PINTADAS";"Vereador";"15999";"MARIA CELIA DE AGUIAR";"CELINHA";"PMDB";"PMDB / PMB / PSDB / PT / PP";"1";"Suplente";"0";"4424";"0";"02/10/2016 19:25:54"
"RN";"LAJES PINTADAS";"Vereador";"22444";"VALDILENE GOMES FEITOZA PEREIRA";"VALDILENE";"PR";"PR / PEN / PTB / PSB / PRB / PV";"1";"Suplente";"0";"4424";"0";"02/10/2016 19:25:54"
"RN";"LUCRÉCIA";"Prefeito";"25";"MARIA DA CONCEIÇÃO DO NASCIMENTO DUARTE";"CEIÇÃO DUARTE";"DEM";"PMDB / PTN / PR / DEM / PSDB / PSD / SD / PP";"1";"Eleito";"2316";"2316";"100";"02/10/2016 19:40:32"
"RN";"LUCRÉCIA";"Vereador";"77777";"MARCOS ROBERTO SOARES";"ROBERTÃO";"SD";"PMDB / PTN / PR / DEM / PSDB / PSD / SD / PP";"1";"Eleito";"531";"2756";"19,27";"02/10/2016 19:40:29"
"RN";"LUCRÉCIA";"Vereador";"25888";"JOSÉ EDSON SOARES";"EDSON SOARES";"DEM";"PMDB / PTN / PR / DEM / PSDB / PSD / SD / PP";"1";"Eleito";"471";"2756";"17,09";"02/10/2016 19:40:29"
"RN";"LUCRÉCIA";"Vereador";"11111";"LINDALICE CARLOS DE PAIVA BRITO";"LINDALICE";"PP";"PMDB / PTN / PR / DEM / PSDB / PSD / SD / PP";"1";"Eleito";"377";"2756";"13,68";"02/10/2016 19:40:29"
"RN";"LUCRÉCIA";"Vereador";"19777";"ROMULO SOARES VIEIRA LIBERATO";"DIDI SOLDADO";"PTN";"PMDB / PTN / PR / DEM / PSDB / PSD / SD / PP";"1";"Eleito";"320";"2756";"11,61";"02/10/2016 19:40:29"
"RN";"LUCRÉCIA";"Vereador";"19999";"JOILMA TEREZINHA DA COSTA ARAÚJO";"JOILMA";"PTN";"PMDB / PTN / PR / DEM / PSDB / PSD / SD / PP";"1";"Eleito";"286";"2756";"10,38";"02/10/2016 19:40:29"
"RN";"LUCRÉCIA";"Vereador";"22222";"FRANCISCO JOSIMAR DE OLIVEIRA";"JOSIMAR";"PR";"PMDB / PTN / PR / DEM / PSDB / PSD / SD / PP";"1";"Eleito";"245";"2756";"8,89";"02/10/2016 19:40:29"
"RN";"LUCRÉCIA";"Vereador";"22666";"MANOEL HÉLIO HOLANDA MAIA";"HÉLIO";"PR";"PMDB / PTN / PR / DEM / PSDB / PSD / SD / PP";"1";"Eleito";"240";"2756";"8,71";"02/10/2016 19:40:29"
"RN";"LUCRÉCIA";"Vereador";"15555";"OSCARGIBE JOSÉ DOS SANTOS";"BOBÓ";"PMDB";"PMDB / PTN / PR / DEM / PSDB / PSD / SD / PP";"1";"Eleito";"124";"2756";"4,5";"02/10/2016 19:40:29"
"RN";"LUCRÉCIA";"Vereador";"25555";"EDILMA SOARES DE PAIVA";"EDILMA SOARES";"DEM";"PMDB / PTN / PR / DEM / PSDB / PSD / SD / PP";"1";"Eleito";"59";"2756";"2,14";"02/10/2016 19:40:29"
"RN";"LUÍS GOMES";"Prefeito";"15";"MARIANA MAFALDO DE PAIVA FERNANDES";"MARIANA FERNANDES";"PMDB";"PTB / PMDB / PT / PRP / PC do B";"1";"Eleito";"3952";"5294";"74,65";"02/10/2016 17:43:34"
"RN";"LUÍS GOMES";"Prefeito";"22";"FRANCISCO JOSEILSON DA SILVA";"NILSINHO";"PR";"PR / DEM / PSD / PT do B / PP / PROS";"1";"Não eleito";"1342";"5294";"25,35";"02/10/2016 17:43:34"
"RN";"LUÍS GOMES";"Vereador";"70123";"JOSE NUNES SEGUNDO";"DR. SEGUNDO";"PT do B";"PR / DEM / PSD / PT do B / PP / PROS";"1";"Eleito";"525";"5782";"9,08";"02/10/2016 17:43:40"
"RN";"LUÍS GOMES";"Vereador";"14444";"GEAN CARLOS DA SILVA BATISTA";"DR. GEAN";"PTB";"PTB / PMDB / PT / PRP / PC do B";"1";"Eleito";"491";"5782";"8,49";"02/10/2016 17:43:40"
"RN";"LUÍS GOMES";"Vereador";"25555";"FRANCISCO IRANILDO FILHO";"IRMAO IRANILDO";"DEM";"PR / DEM / PSD / PT do B / PP / PROS";"1";"Eleito";"459";"5782";"7,94";"02/10/2016 17:43:40"
"RN";"LUÍS GOMES";"Vereador";"55123";"JOSE FIRMINO NUNES NETO";"FIRMINO";"PSD";"PR / DEM / PSD / PT do B / PP / PROS";"1";"Eleito";"433";"5782";"7,49";"02/10/2016 17:43:40"
"RN";"LUÍS GOMES";"Vereador";"14777";"FRANCISCO DE ASSIS ARAÚJO SILVA";"CIZIM";"PTB";"PTB / PMDB / PT / PRP / PC do B";"1";"Eleito";"405";"5782";"7";"02/10/2016 17:43:40"
"RN";"LUÍS GOMES";"Vereador";"55555";"MARIA DAS GRAÇAS FONTES CAVALCANTE";"GRAÇA DE AGOSTINHO";"PSD";"PR / DEM / PSD / PT do B / PP / PROS";"1";"Eleito";"389";"5782";"6,73";"02/10/2016 17:43:40"
"RN";"LUÍS GOMES";"Vereador";"15555";"MARIA GERUSA DA SILVA";"GERUSA";"PMDB";"PTB / PMDB / PT / PRP / PC do B";"1";"Eleito";"332";"5782";"5,74";"02/10/2016 17:43:40"
"RN";"LUÍS GOMES";"Vereador";"15000";"MARTA LUCIA DA SILVA";"MARTA DE BRITO";"PMDB";"PTB / PMDB / PT / PRP / PC do B";"1";"Eleito";"297";"5782";"5,14";"02/10/2016 17:43:40"
"RN";"LUÍS GOMES";"Vereador";"15123";"CARLOS AUGUSTO DE PAIVA";"TUTUTA";"PMDB";"PTB / PMDB / PT / PRP / PC do B";"1";"Eleito";"267";"5782";"4,62";"02/10/2016 17:43:40"
"RN";"LUÍS GOMES";"Vereador";"15666";"FRANCISCO GESIELDO DE PAIVA ESMAEL";"GESIELDO ESMAEL";"PMDB";"PTB / PMDB / PT / PRP / PC do B";"1";"Suplente";"266";"5782";"4,6";"02/10/2016 17:43:40"
"RN";"LUÍS GOMES";"Vereador";"14888";"ANSELMO BENTO DE OLIVEIRA NETO";"ANSELMO BENTO";"PTB";"PTB / PMDB / PT / PRP / PC do B";"1";"Suplente";"230";"5782";"3,98";"02/10/2016 17:43:40"
"RN";"LUÍS GOMES";"Vereador";"65555";"ECLAIRTON FERNANDES OLIVEIRA";"CLAIRTON IZIDORO";"PC do B";"PTB / PMDB / PT / PRP / PC do B";"1";"Suplente";"220";"5782";"3,8";"02/10/2016 17:43:40"
"RN";"LUÍS GOMES";"Vereador";"90888";"FRANCISCO ANTUNES PINHEIRO NETO";"NETINHO DE TICA";"PROS";"PR / DEM / PSD / PT do B / PP / PROS";"1";"Suplente";"187";"5782";"3,23";"02/10/2016 17:43:40"
"RN";"LUÍS GOMES";"Vereador";"13333";"PAULO DA CRUZ SANTANA";"PAULO CRUZ";"PT";"PTB / PMDB / PT / PRP / PC do B";"1";"Suplente";"174";"5782";"3,01";"02/10/2016 17:43:40"
"RN";"LUÍS GOMES";"Vereador";"22444";"FRANCISCO JUNIOR DE OLIVEIRA";"JUNIOR CASSIANO";"PR";"PR / DEM / PSD / PT do B / PP / PROS";"1";"Suplente";"132";"5782";"2,28";"02/10/2016 17:43:40"
"RN";"LUÍS GOMES";"Vereador";"44444";"OZEANO PAULINO DE OLIVEIRA";"OZEANO PAULINO";"PRP";"PTB / PMDB / PT / PRP / PC do B";"1";"Suplente";"101";"5782";"1,75";"02/10/2016 17:43:40"
"RN";"LUÍS GOMES";"Vereador";"55222";"KARLIANA SILVA FERREIRA";"GALEGA DE ISMAR";"PSD";"PR / DEM / PSD / PT do B / PP / PROS";"1";"Suplente";"88";"5782";"1,52";"02/10/2016 17:43:40"
"RN";"LUÍS GOMES";"Vereador";"22666";"JOSE CANDIDO FILHO";"DECA";"PR";"PR / DEM / PSD / PT do B / PP / PROS";"1";"Suplente";"81";"5782";"1,4";"02/10/2016 17:43:40"
"RN";"LUÍS GOMES";"Vereador";"14222";"LUCILEIDE CARLOS DIAS ANIZIO";"CILEIDE DAS CASINHAS";"PTB";"PTB / PMDB / PT / PRP / PC do B";"1";"Suplente";"76";"5782";"1,31";"02/10/2016 17:43:40"
"RN";"LUÍS GOMES";"Vereador";"22333";"MARIA IRANILDA DE OLIVEIRA";"PROFESSORA IRANILDA";"PR";"PR / DEM / PSD / PT do B / PP / PROS";"1";"Suplente";"58";"5782";"1";"02/10/2016 17:43:40"
"RN";"LUÍS GOMES";"Vereador";"65000";"MARCUS DOUGLAS DA FONSECA VIEIRA";"IRMÃO DOUGLAS";"PC do B";"PTB / PMDB / PT / PRP / PC do B";"1";"Suplente";"48";"5782";",83";"02/10/2016 17:43:40"
"RN";"LUÍS GOMES";"Vereador";"22222";"ALBENA MARIA FERREIRA DA SILVA";"ALBENA DE DIONISIO";"PR";"PR / DEM / PSD / PT do B / PP / PROS";"1";"Suplente";"42";"5782";",73";"02/10/2016 17:43:40"
"RN";"LUÍS GOMES";"Vereador";"22555";"LUIS ANISIO SOBRINHO";"IRMÃO LUIS";"PR";"PR / DEM / PSD / PT do B / PP / PROS";"1";"Suplente";"38";"5782";",66";"02/10/2016 17:43:40"
"RN";"LUÍS GOMES";"Vereador";"55678";"JOSE PINHEIRO DE ANDRADE";"ZE PINHEIRO";"PSD";"PR / DEM / PSD / PT do B / PP / PROS";"1";"Suplente";"23";"5782";",4";"02/10/2016 17:43:40"
"RN";"LUÍS GOMES";"Vereador";"14111";"MARIA GORETE ROCHA DOS SANTOS";"GORETE DO BAR";"PTB";"PTB / PMDB / PT / PRP / PC do B";"1";"Suplente";"18";"5782";",31";"02/10/2016 17:43:40"
"RN";"LUÍS GOMES";"Vereador";"55000";"MARCIO MENDES DE ALMEIDA";"MARCIO ALMEIDA";"PSD";"PR / DEM / PSD / PT do B / PP / PROS";"1";"Não eleito";"0";"5782";"0";"02/10/2016 17:43:40"
"RN";"MACAÍBA";"Prefeito";"55";"FERNANDO CUNHA LIMA BEZERRA";"DR. FERNANDO";"PSD";"DEM / PTN / PSB / PC do B / SD / PROS / PSD";"1";"Eleito";"18873";"38550";"48,96";"02/10/2016 21:01:29"
"RN";"MACAÍBA";"Prefeito";"15";"MARILIA PEREIRA DIAS";"MARILIA DIAS";"PMDB";"PRB / PTB / PMDB / PR / PPS / PRTB / PHS / PMB / PTC / PV / PSDB / PDT";"1";"Não eleito";"16928";"38550";"43,91";"02/10/2016 21:01:29"
"RN";"MACAÍBA";"Prefeito";"44";"KATIA SIMONE SOARES LOBATO";"KATIA SENA";"PRP";"PT / PMN / PRP / PSDC / PP";"1";"Não eleito";"2749";"38550";"7,13";"02/10/2016 21:01:29"
"RN";"MACAÍBA";"Vereador";"77123";"JOSÉ FRANÇA SOARES NETO";"NETINHO FRANÇA";"SD";"DEM / PTN / PSB / PC do B / SD / PROS / PSD";"1";"Eleito";"2722";"38545";"7,06";"14/11/2016 10:29:21"
"RN";"MACAÍBA";"Vereador";"22222";"EDIVALDO EMÍDIO DA SILVA JUNIOR";"EMIDIO JR";"PR";"PRB / PTB / PMDB / PR / PPS / PRTB / PHS / PMB / PTC / PV / PSDB / PDT";"1";"Eleito";"2313";"38545";"6";"14/11/2016 10:29:21"
"RN";"MACAÍBA";"Vereador";"40333";"GELSON LIMA DA COSTA NETO";"GERSON";"PSB";"DEM / PTN / PSB / PC do B / SD / PROS / PSD";"1";"Eleito";"1857";"38545";"4,82";"14/11/2016 10:29:21"
"RN";"MACAÍBA";"Vereador";"55000";"RITA DE CASSIA DE OLIVEIRA PEREIRA";"RITA";"PSD";"DEM / PTN / PSB / PC do B / SD / PROS / PSD";"1";"Eleito";"1724";"38545";"4,47";"14/11/2016 10:29:21"
"RN";"MACAÍBA";"Vereador";"40000";"SILVAN DE FREITAS BEZERRA";"SILVAN FREITAS";"PSB";"DEM / PTN / PSB / PC do B / SD / PROS / PSD";"1";"Eleito";"1636";"38545";"4,24";"14/11/2016 10:29:21"
"RN";"MACAÍBA";"Vereador";"23123";"DENILSON COSTA GADELHA";"DENILSON GADELHA";"PPS";"PRB / PTB / PMDB / PR / PPS / PRTB / PHS / PMB / PTC / PV / PSDB / PDT";"1";"Eleito";"1587";"38545";"4,12";"14/11/2016 10:29:21"
"RN";"MACAÍBA";"Vereador";"40888";"MARIA DO SOCORRO DE ARAÚJO CARVALHO";"SOCORRO NOGUEIRA";"PSB";"DEM / PTN / PSB / PC do B / SD / PROS / PSD";"1";"Eleito";"1439";"38545";"3,73";"14/11/2016 10:29:21"
"RN";"MACAÍBA";"Vereador";"55222";"EDMA DE ARAÚJO DANTAS MAIA";"EDMA MAIA";"PSD";"DEM / PTN / PSB / PC do B / SD / PROS / PSD";"1";"Eleito";"1415";"38545";"3,67";"14/11/2016 10:29:21"
"RN";"MACAÍBA";"Vereador";"55888";"MARIJARA LUZ RIBEIRO CHAVES";"DADAIA";"PSD";"DEM / PTN / PSB / PC do B / SD / PROS / PSD";"1";"Eleito";"1402";"38545";"3,64";"14/11/2016 10:29:21"
"RN";"MACAÍBA";"Vereador";"19888";"ANTÔNIO FRANÇA SOBRINHO";"DR. ANTÔNIO";"PTN";"DEM / PTN / PSB / PC do B / SD / PROS / PSD";"1";"Eleito";"1346";"38545";"3,49";"14/11/2016 10:29:21"
"RN";"MACAÍBA";"Vereador";"40444";"JOÃO MARIA DE MEDEIROS";"JOÃO DE DAMIÃO";"PSB";"DEM / PTN / PSB / PC do B / SD / PROS / PSD";"1";"Eleito";"1202";"38545";"3,12";"14/11/2016 10:29:21"
"RN";"MACAÍBA";"Vereador";"28123";"JOSE DA CUNHA BEZERRA MACEDO";"ZECA CUNHA";"PRTB";"PRB / PTB / PMDB / PR / PPS / PRTB / PHS / PMB / PTC / PV / PSDB / PDT";"1";"Eleito";"1139";"38545";"2,95";"14/11/2016 10:29:21"
"RN";"MACAÍBA";"Vereador";"40111";"ISMARLEIDE FERNANDES DUARTE";"ISMARLEIDE DUARTE";"PSB";"DEM / PTN / PSB / PC do B / SD / PROS / PSD";"1";"Eleito";"945";"38545";"2,45";"14/11/2016 10:29:21"
"RN";"MACAÍBA";"Vereador";"35555";"ANA CATARINA SILVA BORGES DERIO";"ANA CATARINA";"PMB";"PRB / PTB / PMDB / PR / PPS / PRTB / PHS / PMB / PTC / PV / PSDB / PDT";"1";"Eleito";"881";"38545";"2,29";"14/11/2016 10:29:21"
"RN";"MACAÍBA";"Vereador";"19133";"JEFFERSON STANLEY DA SILVA";"JEFFERSON STANLEY";"PTN";"DEM / PTN / PSB / PC do B / SD / PROS / PSD";"1";"Suplente";"803";"38545";"2,08";"14/11/2016 10:29:21"
"RN";"MACAÍBA";"Vereador";"55123";"FRANCISCO IVANILDO DA SILVA";"IVANILDO DE CAJAZEIRAS";"PSD";"DEM / PTN / PSB / PC do B / SD / PROS / PSD";"1";"Suplente";"752";"38545";"1,95";"14/11/2016 10:29:21"
"RN";"MACAÍBA";"Vereador";"55333";"CLAUDEMIR DA COSTA";"CLAUDEMIR DA COSTA";"PSD";"DEM / PTN / PSB / PC do B / SD / PROS / PSD";"1";"Suplente";"733";"38545";"1,9";"14/11/2016 10:29:21"
"RN";"MACAÍBA";"Vereador";"10123";"IGOR AUGUSTO FERNANDES TARGINO";"IGOR TARGINO";"PRB";"PRB / PTB / PMDB / PR / PPS / PRTB / PHS / PMB / PTC / PV / PSDB / PDT";"1";"Eleito";"708";"38545";"1,84";"14/11/2016 10:29:21"
"RN";"MACAÍBA";"Vereador";"55555";"RODRIGO DE LIMA NASSER";"RODRIGO NASSER";"PSD";"DEM / PTN / PSB / PC do B / SD / PROS / PSD";"1";"Suplente";"683";"38545";"1,77";"14/11/2016 10:29:21"
"RN";"MACAÍBA";"Vereador";"10333";"MARIA DA CONCEIÇAO LIMA";"CEYÇA LIMA";"PRB";"PRB / PTB / PMDB / PR / PPS / PRTB / PHS / PMB / PTC / PV / PSDB / PDT";"1";"Suplente";"653";"38545";"1,69";"14/11/2016 10:29:21"
"RN";"MACAÍBA";"Vereador";"23000";"WENDEL SHARLEY RANGEL DOS SANTOS";"WENDEL RANGEL";"PPS";"PRB / PTB / PMDB / PR / PPS / PRTB / PHS / PMB / PTC / PV / PSDB / PDT";"1";"Suplente";"606";"38545";"1,57";"14/11/2016 10:29:21"
"RN";"MACAÍBA";"Vereador";"55444";"FRANCISCO NAZARENO DA ROCHA BARBOSA";"NAZARENO";"PSD";"DEM / PTN / PSB / PC do B / SD / PROS / PSD";"1";"Suplente";"582";"38545";"1,51";"14/11/2016 10:29:21"
"RN";"MACAÍBA";"Vereador";"55777";"FRANCISCA OLIVEIRA DANTAS";"CHIQUINHA DE FRAGOSO";"PSD";"DEM / PTN / PSB / PC do B / SD / PROS / PSD";"1";"Suplente";"547";"38545";"1,42";"14/11/2016 10:29:21"
"RN";"MACAÍBA";"Vereador";"25222";"ERNES JOSÉ DE ARAÚJO";"ZEZINHO ARAÚJO";"DEM";"DEM / PTN / PSB / PC do B / SD / PROS / PSD";"1";"Suplente";"522";"38545";"1,35";"14/11/2016 10:29:21"
"RN";"MACAÍBA";"Vereador";"15123";"CLOVIS RODRIGUES NUNES";"CLOVIS NUNES";"PMDB";"PRB / PTB / PMDB / PR / PPS / PRTB / PHS / PMB / PTC / PV / PSDB / PDT";"1";"Suplente";"413";"38545";"1,07";"14/11/2016 10:29:21"
"RN";"MACAÍBA";"Vereador";"55234";"CRISTIANO BEZERRA BIGOIS";"CRISTIANO BIGOIS";"PSD";"DEM / PTN / PSB / PC do B / SD / PROS / PSD";"1";"Suplente";"367";"38545";",95";"14/11/2016 10:29:21"
"RN";"MACAÍBA";"Vereador";"55111";"FRANCISCO DE ASSIS VIEIRA DO NASCIMENTO";"FRANCISCO DE ASSIS";"PSD";"DEM / PTN / PSB / PC do B / SD / PROS / PSD";"1";"Suplente";"367";"38545";",95";"14/11/2016 10:29:21"
"RN";"MACAÍBA";"Vereador";"90123";"JOSIONE ESTEVAM DA SILVA";"JOSIONE";"PROS";"DEM / PTN / PSB / PC do B / SD / PROS / PSD";"1";"Suplente";"325";"38545";",84";"14/11/2016 10:29:21"
"RN";"MACAÍBA";"Vereador";"15444";"LUIZ CANUTO DA SILVA";"LULA";"PMDB";"PRB / PTB / PMDB / PR / PPS / PRTB / PHS / PMB / PTC / PV / PSDB / PDT";"1";"Suplente";"323";"38545";",84";"14/11/2016 10:29:21"
"RN";"MACAÍBA";"Vereador";"25555";"JORGE MÁRCIO DE OLIVEIRA VARELA";"MÁRCIO DO PÉ DO GALO";"DEM";"DEM / PTN / PSB / PC do B / SD / PROS / PSD";"1";"Suplente";"321";"38545";",83";"14/11/2016 10:29:21"
"RN";"MACAÍBA";"Vereador";"23111";"GILBERTO PINHEIRO FEITOSA";"BETÃO";"PPS";"PRB / PTB / PMDB / PR / PPS / PRTB / PHS / PMB / PTC / PV / PSDB / PDT";"1";"Suplente";"311";"38545";",81";"14/11/2016 10:29:21"
